DayType_i,Hour,Air Temperature (degC),Energy Demand (kWh),Irradiance (W/m2),DUoS export (GBP/kWh),DUoS import (GBP/kWh),Wholesale (GBP/kWh),Misc (GBP/kWh),Export Price (GBP/kWh),Import Price (GBP/kWh),DRH (GBP/MW/hr),DRL (GBP/MW/hr)
3,23,4.963114285714286,61.77349576184127,0.0,0.00032,0.00035,0.051676666666666655,0.16,0.051996666666666656,0.21202666666666667,-4.563809523809524,6.432380952380953
4,0,4.926825,65.72508298318749,0.0,0.00032,0.00035,0.05143499999999999,0.16,0.05175499999999999,0.211785,-1.48625,5.16625
4,1,4.807225,70.1639174783125,0.0,0.00032,0.00035,0.050031249999999985,0.16,0.05035125,0.21038125,-1.48625,5.16625
4,2,4.76975,68.96408301277083,0.0,0.00032,0.00035,0.0458125,0.16,0.0461325,0.2061625,-1.48625,5.16625
4,3,4.792725,72.96060623418751,0.0,0.00032,0.00035,0.04381374999999998,0.16,0.04413374999999998,0.20416375,-1.48625,5.16625
4,4,4.7984,72.6206715061045,0.0,0.00032,0.00035,0.04266249999999997,0.16,0.042982499999999986,0.20301249999999998,-3.13,6.7325
4,5,4.802425,79.17753414572917,0.0,0.00032,0.00035,0.04323999999999999,0.16,0.04355999999999999,0.20359,-3.13,6.7325
4,6,4.75925,107.89128705174436,0.067475,0.00032,0.00035,0.04837125,0.16,0.04869125,0.20872125,-3.13,6.7325
4,7,4.848675,104.5299754202361,16.856625,0.00032,0.00035,0.04935249999999997,0.16,0.04967249999999999,0.20970250000000001,-3.13,6.7325
4,8,5.472875,94.84233794682078,77.98207500000001,0.00032,0.00035,0.054894999999999985,0.16,0.055214999999999986,0.215245,-4.22375,6.50875
4,9,6.26195,99.85155100172916,157.904,0.00032,0.00035,0.060619999999999986,0.16,0.06094,0.22097,-4.22375,6.50875
4,10,7.151025000000001,111.779301575,230.09890000000001,0.00667,0.00745,0.061361249999999985,0.16,0.06803124999999999,0.22881125,-4.22375,6.50875
4,11,7.91155,117.24092124297916,275.554175,0.00667,0.00745,0.05952374999999997,0.16,0.06619375,0.22697375,-4.22375,6.50875
4,12,8.376525,118.3183430415,281.191075,0.00667,0.00745,0.060242500000000004,0.16,0.0669125,0.2276925,-4.9325,7.98
4,13,8.556675,119.84615366652083,246.563775,0.00667,0.00745,0.05531749999999998,0.16,0.06198749999999999,0.22276749999999998,-4.9325,7.98
4,14,8.442625,112.30413314456251,186.738425,0.00667,0.00745,0.054007499999999986,0.16,0.06067749999999998,0.2214575,-4.9325,7.98
4,15,7.9197750000000005,109.45255859102083,107.1114,0.00667,0.00745,0.05648625,0.16,0.06315625,0.22393625,-4.9325,7.98
4,16,6.896425,87.4435175328125,29.812849999999997,0.00667,0.00745,0.06605999999999994,0.16,0.07272999999999995,0.23350999999999997,-4.5475,7.52875
4,17,6.000225,82.33966298952083,0.47015,0.00667,0.00745,0.07986874999999997,0.16,0.08653874999999997,0.24731875,-4.5475,7.52875
4,18,5.57085,81.490221992625,0.0,0.00667,0.00745,0.07960874999999999,0.16,0.08627874999999999,0.24705875,-4.5475,7.52875
4,19,5.181125,88.38502217247917,0.0,0.00667,0.00745,0.06800874999999998,0.16,0.07467874999999996,0.23545875,-4.5475,7.52875
4,20,4.8399,88.05000121477083,0.0,0.00667,0.00745,0.05906499999999996,0.16,0.06573499999999997,0.226515,-2.7625,5.8275
4,21,4.5069,91.4592403533125,0.0,0.00667,0.00745,0.05831625,0.16,0.06498624999999998,0.22576625,-2.7625,5.8275
4,22,4.201025,73.38922523202083,0.0,0.00032,0.00035,0.05009125,0.16,0.05041125,0.21044125,-2.7625,5.8275
4,23,3.9867500000000002,66.45244733570833,0.0,0.00032,0.00035,0.04874875,0.16,0.04906875,0.20909875,-2.7625,5.8275
5,0,4.861342857142857,65.06221940083333,0.0,0.00032,0.00035,0.05772809523809523,0.16,0.05804809523809523,0.2180780952380952,-3.5023809523809524,5.95952380952381
5,1,4.693323809523809,70.44139365823679,0.0,0.00032,0.00035,0.05653142857142855,0.16,0.05685142857142855,0.21688142857142856,-3.5023809523809524,5.95952380952381
5,2,4.541304761904762,68.14951556883334,0.0,0.00032,0.00035,0.0534995238095238,0.16,0.053819523809523796,0.21384952380952382,-3.5023809523809524,5.95952380952381
5,3,4.403380952380952,75.2666429773103,0.0,0.00032,0.00035,0.052083809523809504,0.16,0.05240380952380952,0.2124338095238095,-3.5023809523809524,5.95952380952381
5,4,4.3118952380952384,72.66347678703968,0.0,0.00032,0.00035,0.05321999999999998,0.16,0.05353999999999998,0.21356999999999998,-5.3776190476190475,6.906666666666666
5,5,4.249819047619048,74.92332073405557,0.08807619047619049,0.00032,0.00035,0.061872380952380956,0.16,0.06219238095238096,0.22222238095238095,-5.3776190476190475,6.906666666666666
5,6,4.416552380952381,106.39263613916667,18.95532380952381,0.00032,0.00035,0.07248999999999999,0.16,0.07280999999999999,0.23284,-5.3776190476190475,6.906666666666666
5,7,5.238019047619048,106.0643389395,92.22034285714285,0.00667,0.00745,0.07731285714285714,0.16,0.08398285714285711,0.24476285714285714,-5.3776190476190475,6.906666666666666
5,8,6.357504761904762,106.40594653619738,194.28998095238097,0.00667,0.00745,0.07546142857142854,0.16,0.08213142857142855,0.24291142857142858,-4.204761904761905,5.3533333333333335
5,9,7.659295238095238,112.52411075263493,300.66040000000004,0.00667,0.00745,0.07270857142857141,0.16,0.0793785714285714,0.24015857142857144,-4.204761904761905,5.3533333333333335
5,10,8.770428571428571,111.00113058319047,390.8844666666667,0.00667,0.00745,0.06518142857142857,0.16,0.07185142857142855,0.23263142857142854,-4.204761904761905,5.3533333333333335
5,11,9.58082857142857,113.02324107115871,438.14805714285717,0.00667,0.00745,0.06218952380952379,0.16,0.06885952380952379,0.2296395238095238,-4.204761904761905,5.3533333333333335
5,12,10.043990476190476,114.76283579419842,435.3467714285714,0.00667,0.00745,0.06082190476190476,0.16,0.06749190476190475,0.22827190476190476,-4.410952380952381,7.7923809523809515
5,13,10.177580952380952,116.13019746929365,390.62471428571433,0.00667,0.00745,0.058159999999999976,0.16,0.06482999999999998,0.22560999999999998,-4.410952380952381,7.7923809523809515
5,14,10.029761904761905,109.62780531788096,314.24153333333334,0.00667,0.00745,0.057776666666666664,0.16,0.06444666666666665,0.22522666666666666,-4.410952380952381,7.7923809523809515
5,15,9.667714285714286,109.51044385024603,219.5425619047619,0.00667,0.00745,0.06109904761904762,0.16,0.0677690476190476,0.22854904761904762,-4.410952380952381,7.7923809523809515
5,16,9.012857142857143,102.48998329314286,119.88179047619049,0.00667,0.00745,0.06873333333333334,0.16,0.07540333333333331,0.23618333333333336,-4.868095238095238,6.896190476190476
5,17,7.761723809523809,98.45248672315873,31.342057142857147,0.057429999999999995,0.06809,0.08082333333333332,0.16,0.13825333333333334,0.3089133333333333,-4.868095238095238,6.896190476190476
5,18,6.703638095238095,100.01308842717665,0.4943619047619047,0.057429999999999995,0.06809,0.08934523809523809,0.16,0.1467752380952381,0.31743523809523805,-4.868095238095238,6.896190476190476
5,19,6.236590476190476,106.23647388309523,0.0,0.057429999999999995,0.06809,0.08073142857142855,0.16,0.13816142857142855,0.3088214285714286,-4.868095238095238,6.896190476190476
5,20,5.861133333333333,101.75668628798411,0.0,0.00667,0.00745,0.06871380952380951,0.16,0.07538380952380949,0.23616380952380953,-3.8404761904761906,6.351428571428571
5,21,5.545771428571429,94.96309744834127,0.0,0.00667,0.00745,0.06418333333333333,0.16,0.0708533333333333,0.23163333333333333,-3.8404761904761906,6.351428571428571
5,22,5.276142857142857,67.32198225105556,0.0,0.00032,0.00035,0.056802857142857134,0.16,0.057122857142857135,0.21715285714285712,-3.8404761904761906,6.351428571428571
5,23,5.070390476190476,60.94917953433334,0.0,0.00032,0.00035,0.05405238095238094,0.16,0.05437238095238094,0.21440238095238093,-3.8404761904761906,6.351428571428571
6,0,5.37642,63.93228971805238,0.0,0.00032,0.00035,0.04674599999999999,0.16,0.047066,0.207096,-3.0170000000000003,5.382
6,1,5.23954,68.55988921857143,0.0,0.00032,0.00035,0.04485499999999999,0.16,0.045175,0.205205,-3.0170000000000003,5.382
6,2,5.08906,69.35010443041078,0.0,0.00032,0.00035,0.043391,0.16,0.043711,0.203741,-3.2963636363636364,5.479090909090909
6,3,4.99206,74.36105365913333,0.0,0.00032,0.00035,0.042229,0.16,0.042549,0.20257899999999998,-3.009,5.443
6,4,4.896459999999999,72.07312965331667,0.0,0.00032,0.00035,0.040822999999999984,0.16,0.041143,0.201173,-2.674,6.568
6,5,4.8035,75.62764722897381,0.23986000000000002,0.00032,0.00035,0.04157899999999999,0.16,0.041899,0.20192899999999997,-2.674,6.568
6,6,4.9602,101.51168567219285,21.56084,0.00032,0.00035,0.04620099999999999,0.16,0.046521,0.20655099999999998,-2.674,6.568
6,7,5.80976,97.38357191029762,92.18530000000001,0.00032,0.00035,0.046077999999999994,0.16,0.046398,0.206428,-2.3729999999999998,6.523999999999999
6,8,6.905119999999999,91.20910067430582,197.91688,0.00032,0.00035,0.051266999999999986,0.16,0.05158699999999998,0.211617,-2.316,5.183
6,9,8.24094,97.87502122709523,307.9515,0.0009549999999999999,0.00106,0.05303999999999999,0.16,0.053994999999999994,0.2141,-2.316,5.183
6,10,9.45762,107.52071402637618,392.39186,0.00667,0.00745,0.051765000000000005,0.16,0.058435,0.219215,-2.316,5.183
6,11,10.2762,108.1475190849,439.6201,0.00667,0.00745,0.05198399999999999,0.16,0.05865399999999997,0.219434,-2.414,5.323
6,12,10.76784,114.1873244652024,440.82788,0.00667,0.00745,0.05523799999999999,0.16,0.06190799999999998,0.222688,-3.084,7.697
6,13,10.975579999999999,112.77529058924661,400.76108,0.00667,0.00745,0.053794999999999996,0.16,0.060465000000000005,0.22124499999999997,-3.084,7.697
6,14,10.90032,104.45021324258134,324.05942,0.00667,0.00745,0.052268,0.16,0.05893799999999999,0.219718,-3.084,7.697
6,15,10.549479999999999,100.72472853734286,228.77338,0.00667,0.00745,0.053226999999999955,0.16,0.05989699999999996,0.22067699999999996,-3.2590000000000003,7.795
6,16,9.82574,81.73438317871944,124.25106000000001,0.00667,0.00745,0.061919999999999996,0.16,0.06858999999999997,0.22937,-4.793,7.76
6,17,8.49704,77.57287451424286,34.713499999999996,0.00667,0.00745,0.07572899999999999,0.16,0.08239899999999993,0.24317899999999998,-4.793,7.76
6,18,7.34384,81.34797343338433,0.93134,0.00667,0.00745,0.08353499999999998,0.16,0.09020499999999997,0.250985,-4.793,7.76
6,19,6.81006,85.91321989920714,0.0,0.00667,0.00745,0.07925399999999999,0.16,0.08592399999999997,0.24670399999999998,-4.681,7.56
6,20,6.363860000000001,82.21232950169048,0.0,0.00667,0.00745,0.06703299999999998,0.16,0.07370299999999996,0.234483,-4.604,6.43
6,21,5.96592,80.20740859327381,0.0,0.006035,0.00674,0.060685,0.16,0.06671999999999997,0.227425,-4.604,6.43
6,22,5.62324,66.68146624258333,0.0,0.00032,0.00035,0.05620499999999999,0.16,0.056525000000000006,0.216555,-4.604,6.43
6,23,5.34142,64.0158786272381,0.0,0.00032,0.00035,0.050998999999999996,0.16,0.05131899999999999,0.211349,-4.468999999999999,6.409000000000001
7,0,5.115536363636364,69.37903457156818,0.0,0.00032,0.00035,0.040202272727272725,0.16,0.04052227272727272,0.20055227272727272,-0.3595454545454546,7.588636363636363
7,1,4.801818181818182,68.10920034442425,0.0,0.00032,0.00035,0.03999363636363635,0.16,0.040313636363636364,0.20034363636363636,-0.3595454545454546,7.588636363636363
7,2,4.570763636363636,72.42331722372214,0.0,0.00032,0.00035,0.03958954545454544,0.16,0.03990954545454545,0.19993954545454545,-0.3595454545454546,7.588636363636363
7,3,4.407027272727273,68.23803529168804,0.0,0.00032,0.00035,0.04002681818181816,0.16,0.04034681818181818,0.20037681818181818,-3.7613636363636362,9.328181818181818
7,4,4.270572727272728,71.1507407024697,0.06928181818181817,0.00032,0.00035,0.04859136363636363,0.16,0.04891136363636362,0.20894136363636362,-3.7613636363636362,9.328181818181818
7,5,4.405845454545455,106.09681147873485,19.161827272727272,0.00032,0.00035,0.07067772727272727,0.16,0.07099772727272727,0.23102772727272727,-3.7613636363636362,9.328181818181818
7,6,5.478427272727273,101.99727297152272,103.49336363636363,0.006669999999999999,0.007449999999999999,0.07979045454545453,0.16,0.0864604545454545,0.24724045454545454,-3.7613636363636362,9.328181818181818
7,7,6.961172727272728,100.1882267999015,239.19333636363638,0.006669999999999999,0.007449999999999999,0.07668363636363636,0.16,0.08335363636363634,0.24413363636363636,-2.1913636363636364,7.6863636363636365
7,8,8.812745454545455,105.27843096706061,382.09985454545455,0.006669999999999999,0.007449999999999999,0.0692181818181818,0.16,0.0758881818181818,0.2366681818181818,-2.1913636363636364,7.6863636363636365
7,9,10.481618181818181,106.20587075141397,502.37697272727274,0.006669999999999999,0.007449999999999999,0.060614999999999995,0.16,0.06728499999999998,0.228065,-2.1913636363636364,7.6863636363636365
7,10,11.740118181818183,107.30992362351664,585.2139454545454,0.006669999999999999,0.007449999999999999,0.055593181818181805,0.16,0.06226318181818181,0.22304318181818183,-2.1913636363636364,7.6863636363636365
7,11,12.596136363636363,112.72401195507577,622.0012727272727,0.006669999999999999,0.007449999999999999,0.053994999999999994,0.16,0.06066499999999999,0.221445,-2.0145454545454546,9.07
7,12,13.137154545454546,111.8713541321894,614.8390727272728,0.006669999999999999,0.007449999999999999,0.04748454545454545,0.16,0.05415454545454543,0.21493454545454546,-2.0145454545454546,9.07
7,13,13.393736363636362,104.64800180187122,569.1524636363637,0.006669999999999999,0.007449999999999999,0.04562363636363635,0.16,0.052293636363636355,0.21307363636363635,-2.0145454545454546,9.07
7,14,13.377300000000002,104.47703596395633,487.95773636363634,0.006669999999999999,0.007449999999999999,0.047317727272727254,0.16,0.05398772727272725,0.21476772727272725,-2.0145454545454546,9.07
7,15,13.104936363636364,97.60225370053787,379.94463636363633,0.006669999999999999,0.007449999999999999,0.056993181818181804,0.16,0.0636631818181818,0.2244431818181818,-4.247272727272727,9.998636363636363
7,16,12.523836363636365,94.76502602324821,253.4565181818182,0.05743,0.06809,0.07037136363636363,0.16,0.12780136363636363,0.29846136363636366,-4.247272727272727,9.998636363636363
7,17,11.438281818181819,95.17308876214942,126.46600909090908,0.05743,0.06809,0.08223727272727271,0.16,0.13966727272727272,0.31032727272727273,-4.247272727272727,9.998636363636363
7,18,9.545745454545456,98.32438221810607,29.337936363636366,0.05743,0.06809,0.08447227272727272,0.16,0.1419022727272727,0.3125622727272727,-4.247272727272727,9.998636363636363
7,19,8.154627272727273,93.88959266106818,0.35255454545454545,0.006669999999999999,0.007449999999999999,0.08000090909090908,0.16,0.08667090909090903,0.24745090909090905,-2.563181818181818,6.627272727272728
7,20,7.456336363636364,82.06459145484042,0.0,0.006669999999999999,0.007449999999999999,0.06822181818181818,0.16,0.07489181818181816,0.23567181818181818,-2.563181818181818,6.627272727272728
7,21,6.837554545454545,62.61841827255526,0.0,0.00032,0.00035,0.054790454545454545,0.16,0.05511045454545454,0.21514045454545452,-2.563181818181818,6.627272727272728
7,22,6.270472727272727,59.983142901598484,0.0,0.00032,0.00035,0.04992090909090907,0.16,0.050240909090909086,0.2102709090909091,-2.563181818181818,6.627272727272728
7,23,5.773527272727272,65.28020203435607,0.0,0.00032,0.00035,0.043178636363636363,0.16,0.043498636363636364,0.20352863636363636,-0.6595454545454547,7.331818181818182
8,0,5.4555,67.98597290372916,0.0,0.00032,0.00035,0.03918375,0.16,0.039503750000000004,0.19953375,-0.18500000000000008,5.72375
8,1,5.15515,63.79658425614205,0.0,0.00032,0.00035,0.03714625,0.16,0.03746625,0.19749624999999998,-0.18500000000000008,5.72375
8,2,4.9452750000000005,66.42543440716666,0.0,0.00032,0.00035,0.03305500000000003,0.16,0.03337500000000002,0.193405,-0.18500000000000008,5.72375
8,3,4.724600000000001,66.0662712223482,0.0,0.00032,0.00035,0.03191625,0.16,0.032236250000000015,0.19226625,-1.2850000000000001,7.34875
8,4,4.5673,68.07816694566667,0.056624999999999995,0.00032,0.00035,0.03210125,0.16,0.03242125,0.19245125,-1.2850000000000001,7.34875
8,5,4.658575,97.63889799372619,21.3372,0.00032,0.00035,0.03546500000000001,0.16,0.03578500000000001,0.195815,-1.2850000000000001,7.34875
